,country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
76,Canada,1993,CAN,28668168.0,854596321280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.214,-34.899,9638.206,276.31,2873.71,82.384,6.294,27.162,16000.257,458.698,15.537,8.689,0.0,530.232,16.674,2.524,78.281,110924.656,3.721,0.97,18.711,3826.23,109.691,67914.031,1946.971,20.687,61.225,6.102,41.528,722.082,533.658,15.299,25187.576,10.086,120.993,46066.434,1320.64,2.885,22.707,0.0,2.233,20.815,952.783,11239.432,322.214,33234.875,60.768,29.962,5.167,59.57,1233.036,14663.516,420.376,43010.617,79.282,38.775,0.0,0.0,16.573,37.631,264.695,3253.93,93.284,9233.075,17.593,8.324,1.29,12.083,948.579,418.862,12.008,33088.25,5.271,59.562,41493.047,1189.53,2.265,29.829,15.377,4.817,0.0,7.884,1.124,168.026,0.0,536.374,0.908,0.0,0.484,18495.502,3180.007,2.312,21.939,968.34,11409.586,327.092,33777.543,61.688,30.451,0.0,0.0,0.006,0.072,0.002,0.212,0.0,0.0,0.0,0.0,0.174,2.058,0.059,6.086,0.011,0.005
77,Canada,1994,CAN,28981190.0,895509659648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.029,16.659,10108.942,292.969,2989.905,86.651,5.084,23.321,16632.137,482.019,15.668,8.875,0.0,553.055,16.753,3.81,121.149,113906.836,3.686,3.204,62.385,3869.959,112.156,69333.102,2009.356,20.279,60.868,3.524,25.447,747.529,532.656,15.437,25793.58,8.241,108.831,49324.094,1429.471,2.791,22.644,0.0,1.751,16.682,969.465,11312.703,327.856,33451.539,59.281,29.367,4.843,58.764,1291.8,15207.582,440.734,44573.73,79.691,39.132,0.0,0.0,14.794,39.158,303.853,3694.956,107.084,10484.492,19.362,9.204,2.138,20.279,968.858,347.398,10.068,33430.578,4.313,51.3,42815.004,1240.83,1.82,29.349,18.301,5.733,0.0,19.016,2.924,197.818,0.0,631.475,1.037,0.0,0.554,19083.236,3301.156,2.005,19.606,987.947,11512.627,333.65,34089.242,60.328,29.927,0.0,0.0,0.006,0.071,0.002,0.209,0.0,0.0,0.0,0.0,0.174,2.036,0.059,6.02,0.011,0.005
78,Canada,1995,CAN,29289430.0,922093223936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.528,13.264,10455.43,306.234,3127.544,91.604,3.777,18.206,17078.688,500.225,16.42,9.055,0.0,557.869,16.496,2.446,80.731,115464.414,3.668,4.282,86.044,4024.759,117.883,71541.156,2095.4,21.131,61.959,3.343,24.99,772.519,682.003,19.975,26375.35,6.852,97.942,52148.93,1527.412,3.581,22.843,0.0,1.892,18.346,987.811,11405.471,334.06,33725.852,59.881,29.209,-0.524,-5.313,1286.487,14968.699,438.425,43923.258,78.589,38.041,0.0,0.0,-9.264,-28.148,275.705,3317.381,97.164,9413.119,17.417,8.152,4.933,47.789,1016.647,215.212,6.303,34710.371,4.887,60.641,44434.82,1301.471,1.13,30.062,22.786,7.138,0.0,24.505,4.485,243.701,0.0,777.944,1.279,0.0,0.674,19046.76,3381.887,2.281,22.836,1010.782,11651.317,341.26,34510.137,61.172,29.888,87.179,0.005,0.011,0.131,0.004,0.388,0.001,0.0,0.0,0.0,0.174,2.014,0.059,5.957,0.011,0.005
79,Canada,1996,CAN,29593856.0,939604049920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.055,6.293,10560.517,312.526,3028.368,89.621,1.744,8.724,17197.777,508.949,15.678,8.996,0.0,571.622,16.454,2.725,92.149,117390.445,3.697,2.123,44.48,3908.411,115.665,72308.25,2139.88,20.235,61.596,1.691,13.063,785.582,629.236,18.622,26545.451,0.77,11.768,52010.148,1539.181,3.258,22.613,0.0,6.146,60.714,1048.525,11981.948,354.592,35430.492,62.033,30.182,3.623,47.669,1334.156,15351.518,454.311,45082.199,79.478,38.404,0.0,0.0,-5.189,-14.307,261.398,3112.88,92.122,8832.841,16.116,7.524,2.471,25.124,1041.771,250.808,7.422,35202.277,3.17,41.254,45371.734,1342.725,1.298,29.987,24.033,7.529,0.0,5.473,1.247,254.395,0.0,812.079,1.317,0.0,0.692,19315.549,3474.036,6.133,61.976,1072.758,12238.638,362.188,36249.359,63.362,30.879,53.425,0.006,0.017,0.199,0.006,0.589,0.001,0.001,5.085,0.009,0.183,2.095,0.062,6.195,0.011,0.005
80,Canada,1997,CAN,29882752.0,982580592640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.515,14.11,10930.59,326.636,3243.54,96.926,3.587,18.258,17642.498,527.206,16.935,9.356,0.0,572.341,16.394,0.495,17.209,116831.453,3.553,2.874,61.497,4409.801,131.777,73667.141,2201.377,23.024,63.054,1.97,15.474,801.056,763.864,22.826,26806.65,3.777,58.128,53452.539,1597.309,3.988,22.945,0.0,-1.667,-17.483,1031.042,11668.257,348.68,34502.91,60.922,29.532,-3.398,-44.288,1289.868,14686.45,438.872,43164.301,76.68,36.946,0.0,0.0,-11.037,-28.85,232.548,2742.543,81.955,7782.007,14.319,6.661,3.063,31.913,1073.684,402.397,12.025,35929.906,4.548,61.065,46976.57,1403.789,2.101,30.754,26.075,8.168,0.0,8.497,2.042,273.342,0.0,872.564,1.427,0.0,0.747,19152.902,3491.245,-1.456,-15.438,1057.32,11943.907,356.917,35382.293,62.361,30.285,17.857,0.003,0.021,0.232,0.007,0.687,0.001,0.001,0.0,0.0,0.183,2.075,0.062,6.135,0.011,0.005
81,Canada,1998,CAN,30144816.0,1023603507200.0,0.0,1.235,40.972,1.235,0.0,0.0,0.0,0.036,0.0,6.913,22.58,11584.606,349.216,3516.148,105.994,-5.421,-28.578,16541.105,498.629,18.86,10.148,0.0,561.991,16.331,-1.434,-50.076,114154.594,3.362,1.355,29.833,4951.945,149.275,74016.383,2231.21,26.562,64.839,-1.683,-13.484,787.573,876.561,26.424,26126.307,3.677,58.732,54936.18,1656.041,4.702,22.887,0.0,-5.108,-52.663,978.379,10976.015,330.87,32455.955,58.875,28.432,-6.087,-79.909,1209.959,13631.595,410.922,40138.211,73.119,35.161,0.0,0.0,-13.376,-31.105,201.443,2355.053,70.993,6682.498,12.632,5.854,1.931,20.737,1094.422,559.236,16.858,36305.473,3.632,50.983,48259.453,1454.772,3.0,31.804,28.689,8.987,0.0,10.027,2.615,298.136,0.0,951.711,1.599,0.0,0.834,18643.051,3441.169,-4.413,-48.804,1008.516,11276.543,339.929,33455.711,60.487,29.307,45.455,0.009,0.03,0.335,0.01,0.991,0.002,0.001,0.0,0.0,0.183,2.057,0.062,6.082,0.011,0.005
82,Canada,1999,CAN,30399776.0,1079504207872.0,16.667,0.206,47.4,1.441,0.0,0.0,0.0,0.041,0.0,-3.873,-13.526,11042.524,335.69,3493.001,106.186,-3.881,-19.353,15765.775,479.276,18.379,9.454,0.0,577.774,16.271,3.189,109.74,116807.078,3.289,2.776,61.946,4897.425,148.881,75433.32,2293.156,25.768,64.579,6.9,54.341,841.914,916.935,27.875,27694.744,2.981,49.361,56099.164,1705.402,4.824,23.71,0.0,4.271,41.785,1020.164,11348.794,345.001,33558.258,59.712,28.73,3.975,47.794,1257.753,14049.42,427.099,41373.758,73.922,35.421,0.0,0.0,2.799,5.639,207.082,2400.676,72.98,6811.953,12.631,5.832,1.931,21.13,1115.552,487.489,14.82,36696.051,-3.271,-47.58,46289.559,1407.192,2.565,31.416,28.548,8.943,0.0,-0.491,-0.141,294.185,0.0,939.098,1.548,0.0,0.804,19005.852,3550.909,4.22,42.155,1050.671,11648.743,354.119,34561.805,61.29,29.589,31.25,0.009,0.039,0.436,0.013,1.29,0.002,0.001,161.29,0.296,0.479,5.329,0.162,15.758,0.028,0.013
83,Canada,2000,CAN,30683316.0,1138677121024.0,7.436,0.107,50.454,1.548,276.046,8.47,1.439,0.042,214.507,5.808,19.498,11575.944,355.188,3559.263,109.21,-5.164,-24.752,14813.407,454.524,18.56,9.738,552.59,588.42,16.132,2.72,96.581,118875.336,3.203,2.766,63.421,5069.856,155.56,76803.211,2356.577,26.437,64.608,5.974,50.293,892.207,1097.013,33.66,29077.926,3.38,57.645,57459.457,1763.047,5.72,24.461,126.22,3.408,34.772,1054.936,11567.198,354.92,34381.41,60.317,28.922,2.627,33.159,1290.912,14107.34,432.86,42072.125,73.563,35.392,-35.83,-6.484,-0.94,-1.947,205.134,2253.994,69.16,6685.536,11.754,5.624,-0.571,-6.37,1109.182,413.58,12.69,36149.336,3.38,47.556,47411.711,1454.749,2.157,30.409,28.465,8.5,0.03,-0.292,-0.083,277.023,0.978,927.704,1.445,0.005,0.78,19177.195,3647.49,3.36,35.107,1085.778,11853.349,363.7,35386.59,61.81,29.768,23.81,0.009,0.049,0.652,0.02,1.583,0.003,0.001,62.963,0.302,0.781,8.474,0.26,25.442,0.044,0.021
84,Canada,2001,CAN,31002768.0,1162073341952.0,-0.273,-0.004,49.798,1.544,296.748,9.2,1.607,0.043,222.077,3.923,13.935,11906.132,369.123,3388.085,105.04,1.843,8.377,14930.969,462.901,18.352,10.334,550.07,572.37,16.023,-2.067,-75.392,115218.68,3.074,-0.279,-6.569,5158.571,159.93,75799.945,2350.008,27.942,65.788,-5.804,-51.785,840.422,1282.789,39.77,27107.965,1.767,31.146,57872.004,1794.192,6.948,23.527,127.11,-7.075,-80.997,973.938,10643.888,329.99,31414.564,57.653,27.265,-4.673,-68.823,1222.09,13303.328,412.44,39418.73,72.058,34.212,-22.3,-4.054,5.351,9.573,214.708,2350.113,72.86,6925.439,12.73,6.011,2.82,31.281,1140.463,487.698,15.12,36785.844,0.867,12.609,47329.879,1467.357,2.642,31.927,30.875,9.23,0.03,8.468,2.41,297.715,0.968,995.894,1.613,0.005,0.864,18461.9,3572.098,-6.645,-78.396,1007.382,10953.216,339.58,32493.289,59.329,28.201,19.231,0.009,0.058,0.645,0.02,1.855,0.003,0.002,24.621,0.186,0.967,10.967,0.34,31.176,0.059,0.027
85,Canada,2002,CAN,31322400.0,1200474947584.0,0.0,0.0,49.29,1.544,304.894,9.55,1.635,0.042,213.724,0.582,2.148,11853.223,371.271,3321.904,104.05,-13.922,-64.443,12721.185,398.458,17.819,10.052,562.62,583.93,15.81,3.396,121.295,117915.383,3.077,3.361,78.98,4952.366,155.12,77547.969,2428.989,26.565,65.766,4.075,34.243,874.665,1164.981,36.49,27924.592,0.726,13.033,57697.551,1807.226,6.249,23.682,124.8,5.355,45.536,1019.475,11079.93,347.05,32547.789,59.433,27.603,4.066,42.314,1264.404,13690.203,428.81,40367.406,73.435,34.234,-21.31,-3.788,-1.526,-4.64,210.068,2290.693,71.75,6706.626,12.287,5.688,3.734,42.589,1183.052,465.482,14.58,37770.156,5.415,79.462,49383.797,1546.819,2.497,32.032,32.069,9.58,0.03,3.866,1.194,305.851,0.958,1023.843,1.641,0.005,0.868,18642.57,3693.393,5.307,46.955,1054.336,11399.509,357.06,33660.781,61.148,28.547,16.129,0.009,0.066,0.639,0.02,2.119,0.003,0.002,23.1,0.216,1.182,13.09,0.41,37.741,0.07,0.032
86,Canada,2003,CAN,31619456.0,1225605382144.0,8.889,0.137,53.167,1.681,282.421,8.93,1.56,0.045,219.749,-0.246,-0.914,11712.962,370.357,3252.428,102.84,-7.149,-28.488,11700.717,369.97,17.967,9.98,566.64,572.38,15.424,0.477,17.628,117365.117,3.028,2.734,66.404,4976.367,157.35,78919.539,2495.393,27.49,67.243,2.65,23.183,897.848,1149.609,36.35,28395.428,-2.587,-46.756,55676.793,1760.47,6.351,24.194,125.78,-3.761,-44.629,974.846,10565.331,334.07,30830.57,58.365,26.269,-3.202,-48.776,1215.628,13125.778,415.03,38445.578,72.51,32.757,-5.74,-1.013,-0.838,-3.095,206.972,2250.197,71.15,6545.723,12.431,5.577,3.731,44.135,1227.187,574.33,18.16,38811.148,5.734,88.694,51724.887,1635.513,3.173,33.069,30.062,8.96,0.03,-6.259,-2.007,283.37,0.949,950.741,1.565,0.005,0.81,18102.146,3711.021,-3.693,-45.68,1008.656,10875.583,343.88,31899.857,60.079,27.18,0.231,-0.0,0.066,0.633,0.02,2.09,0.003,0.002,70.37,0.819,2.001,26.25,0.83,63.287,0.145,0.054
87,Canada,2004,CAN,31911670.0,1267051659264.0,0.274,0.005,52.824,1.686,290.176,9.26,1.59,0.045,203.86,-5.536,-20.503,10963.204,349.854,2919.935,93.18,6.596,24.404,12358.297,394.374,15.999,9.285,571.88,582.41,15.456,1.537,57.046,118078.047,2.974,0.544,13.58,4664.751,148.86,78622.414,2508.973,25.559,66.585,-2.189,-19.65,878.198,1182.013,37.72,27519.643,0.391,6.882,55382.621,1767.352,6.477,23.306,118.73,0.672,0.3,975.146,10573.874,337.43,30557.668,57.937,25.879,4.329,43.466,1259.095,13585.938,433.55,39455.621,74.441,33.415,-10.53,-1.841,20.688,41.228,248.2,2690.865,85.87,7777.733,14.744,6.587,4.379,53.734,1280.921,562.804,17.96,40139.574,3.221,52.677,52901.965,1688.19,3.084,33.994,31.298,9.29,0.03,4.112,1.236,291.116,0.94,980.771,1.595,0.005,0.831,18250.689,3768.068,0.833,2.238,1010.894,10895.073,347.68,31677.885,59.697,26.828,-37.413,-0.025,0.041,0.313,0.01,1.288,0.002,0.001,36.957,0.722,2.723,29.77,0.95,85.334,0.163,0.072
88,Canada,2005,CAN,32215914.0,1311262900224.0,18.044,0.304,61.767,1.99,277.503,8.94,1.474,0.052,200.669,-0.431,-1.509,10812.824,348.345,3078.292,99.17,4.162,16.414,12751.074,410.788,16.352,9.183,582.62,606.47,15.988,0.668,25.188,117744.773,2.893,-1.556,-39.04,4680.296,150.78,76668.094,2469.933,24.862,65.114,-0.26,-2.28,875.917,1103.802,35.56,27188.969,1.368,24.172,55609.922,1791.524,5.863,23.091,121.7,6.961,61.283,1036.429,11121.832,358.3,32171.334,59.08,27.323,5.783,64.228,1323.323,14144.872,455.69,41076.691,75.138,34.886,-23.85,-4.094,1.829,2.941,251.141,2695.252,86.83,7795.567,14.317,6.621,-2.752,-35.251,1245.67,498.201,16.05,38666.301,-1.708,-28.835,51507.32,1659.355,2.646,32.839,29.226,8.97,0.03,-6.621,-2.072,278.434,0.931,907.19,1.479,0.005,0.77,18825.166,3793.256,6.794,61.288,1072.182,11449.62,368.86,33281.121,60.821,28.265,19.188,0.008,0.049,0.621,0.02,1.511,0.003,0.001,65.868,1.765,4.488,48.734,1.57,139.318,0.259,0.118
89,Canada,2006,CAN,32531864.0,1349429624832.0,0.909,0.018,61.723,2.008,265.893,8.65,1.46,0.053,189.309,-3.132,-10.912,10372.395,337.433,2805.557,91.27,-1.473,-6.052,12441.196,404.735,15.401,8.946,573.52,592.63,15.712,-0.562,-21.306,115946.312,2.795,-0.217,-5.351,4294.559,139.71,75759.008,2464.582,23.575,65.34,-0.592,-5.182,870.735,1182.225,38.46,26765.604,0.137,2.449,55145.129,1793.974,6.49,23.084,112.19,-2.505,-32.322,1004.107,10737.78,349.32,30865.342,58.944,26.62,-0.531,-15.955,1307.368,13922.351,452.92,40187.312,76.425,34.66,-19.11,-3.332,6.436,14.483,265.624,2841.522,92.44,8165.051,15.598,7.042,0.862,10.743,1256.413,306.776,9.98,38621.012,5.831,96.756,53981.27,1756.111,1.684,33.309,28.532,8.67,0.02,-2.374,-0.694,266.508,0.615,877.05,1.463,0.003,0.756,18216.908,3771.95,-2.231,-30.438,1041.744,11080.829,360.48,32022.26,60.827,27.618,23.529,0.011,0.06,0.615,0.02,1.837,0.003,0.002,57.776,2.549,7.037,75.926,2.47,216.307,0.417,0.187
90,Canada,2007,CAN,32862458.0,1381196103680.0,284.794,5.719,235.118,7.727,257.132,8.45,1.379,0.197,195.393,4.545,15.336,10734.733,352.77,2992.472,98.34,2.573,10.412,12632.872,415.147,16.043,9.009,582.02,612.97,15.654,3.815,143.895,119158.602,2.835,4.661,114.875,4545.004,149.36,78492.523,2579.457,24.367,65.872,7.56,65.829,936.564,1208.978,39.73,28499.52,-2.63,-47.183,53154.609,1746.791,6.482,23.917,119.77,4.175,35.387,1039.494,11073.73,363.91,31631.662,59.368,26.546,3.579,29.019,1336.387,14107.587,463.61,40666.066,75.633,34.128,-30.95,-5.318,-4.575,-13.736,251.888,2683.609,88.19,7664.916,14.387,6.433,2.683,33.71,1290.123,343.553,11.29,39258.273,3.095,54.357,55092.312,1810.469,1.842,32.946,28.701,8.47,0.02,0.593,0.169,257.741,0.609,873.378,1.382,0.003,0.733,18652.59,3915.844,5.745,42.755,1084.499,11423.979,375.42,33001.152,61.246,27.695,23.81,0.014,0.074,0.913,0.03,2.237,0.005,0.002,21.601,1.467,8.503,91.594,3.01,258.759,0.491,0.217
91,Canada,2008,CAN,33218542.0,1398902882304.0,20.219,1.562,279.626,9.289,231.497,7.69,1.251,0.24,185.918,-4.972,-17.539,10091.661,335.23,2850.215,94.68,-0.293,-1.216,12460.845,413.931,15.399,8.664,582.68,614.84,15.89,-1.189,-46.577,116479.148,2.766,-2.852,-73.576,4254.552,141.33,75436.227,2505.881,22.986,64.764,-1.188,-11.126,925.439,1120.76,37.23,27859.102,-4.687,-81.875,50120.082,1664.916,6.055,23.918,114.31,2.684,21.268,1060.762,11249.139,373.68,31932.842,60.777,27.415,2.859,27.0,1363.386,14254.389,473.51,41042.934,77.014,35.236,-32.16,-5.519,2.715,5.232,257.12,2658.154,88.3,7740.266,14.361,6.645,-3.481,-44.911,1245.212,283.577,9.42,37485.457,-1.562,-28.288,53650.191,1782.181,1.532,32.182,25.47,7.7,0.01,-11.257,-3.231,231.798,0.301,766.755,1.252,0.002,0.658,18508.939,3869.268,2.893,21.767,1106.266,11596.234,385.21,33302.668,62.652,28.591,34.615,0.025,0.098,1.204,0.04,2.961,0.007,0.003,25.978,2.143,10.646,114.093,3.79,320.482,0.616,0.275
92,Canada,2009,CAN,33593920.0,1361508171776.0,-3.847,-0.357,265.864,8.931,253.32,8.51,1.43,0.24,173.508,-16.452,-55.152,8337.173,280.078,2337.03,78.51,-6.874,-28.454,11474.597,385.477,13.192,7.534,561.51,595.13,16.008,-3.917,-151.569,110665.805,2.731,-4.545,-113.905,3862.604,129.76,71202.664,2391.977,21.804,64.34,-3.043,-28.163,897.275,1248.738,41.95,26709.455,-6.872,-114.408,46154.43,1550.508,7.049,24.135,103.26,-2.331,-31.125,1029.638,10863.87,364.96,30649.529,61.324,27.696,-2.258,-37.665,1325.722,13852.804,465.37,39463.152,78.196,35.66,-33.62,-5.987,-6.175,-17.365,239.755,2534.089,85.13,7136.86,14.304,6.449,-2.457,-30.589,1214.623,276.836,9.3,36156.031,-0.057,-1.017,53020.418,1781.164,1.563,32.671,28.545,8.54,0.03,12.07,3.074,254.213,0.893,849.703,1.435,0.005,0.768,17715.408,3717.698,-1.322,-20.299,1085.967,11318.715,380.24,32326.289,63.892,29.211,211.429,0.206,0.304,2.977,0.1,9.061,0.017,0.008,75.31,7.902,18.548,197.655,6.64,552.13,1.116,0.499
93,Canada,2010,CAN,33963416.0,1407421775872.0,16.538,1.477,306.462,10.408,277.357,9.42,1.619,0.277,175.467,2.466,6.907,8449.835,286.985,2262.729,76.85,6.883,26.532,12130.962,412.009,13.209,7.648,556.12,581.82,15.505,0.936,34.781,110485.93,2.666,3.228,77.219,3830.003,130.08,72701.617,2469.195,22.357,65.802,2.056,18.446,915.721,1381.486,46.92,26961.98,-3.521,-54.597,44044.77,1495.911,8.064,24.403,102.09,-4.693,-54.342,975.296,10242.491,347.87,28716.08,59.79,25.991,-2.419,-42.438,1283.284,13300.781,451.74,37784.305,77.643,34.198,-25.7,-4.621,0.629,0.029,239.784,2518.298,85.53,7060.056,14.7,6.39,4.27,51.866,1266.489,185.788,6.31,37289.805,4.883,86.968,55004.227,1868.131,1.085,33.751,32.872,9.45,0.03,15.159,4.327,278.241,0.883,967.862,1.624,0.005,0.876,17130.787,3752.479,-3.112,-42.466,1043.5,10782.484,366.21,30724.25,62.942,27.808,134.455,0.405,0.709,7.361,0.25,20.885,0.043,0.019,31.356,5.666,24.215,254.391,8.64,712.964,1.485,0.645
94,Canada,2011,CAN,34323536.0,1455579594752.0,61.271,6.377,489.05,16.786,270.66,9.29,1.519,0.431,165.255,-9.847,-28.259,7537.863,258.726,2056.315,70.58,0.107,0.441,12016.543,412.45,11.541,6.644,574.98,611.54,15.705,3.771,141.502,113449.32,2.675,2.559,63.195,3825.364,131.3,73780.0,2532.39,21.47,65.033,9.805,89.787,1005.508,1609.391,55.24,29294.998,0.99,14.802,44013.918,1510.713,9.033,25.822,101.06,6.927,61.196,1036.492,10837.171,371.97,30197.703,60.825,26.618,7.498,78.307,1361.592,13991.564,480.24,39669.328,78.53,34.967,-36.56,-6.358,3.232,6.242,246.025,2572.287,88.29,7167.829,14.437,6.318,0.132,1.667,1268.156,159.657,5.48,36947.137,5.914,110.49,57646.199,1978.621,0.896,32.567,32.604,9.32,0.03,-0.814,-0.267,271.534,0.874,949.916,1.524,0.005,0.837,17816.93,3893.982,8.506,72.066,1115.566,11419.278,391.95,32501.496,64.092,28.648,123.715,0.868,1.577,16.607,0.57,45.95,0.093,0.041,16.785,3.892,28.107,293.967,10.09,818.877,1.65,0.722
95,Canada,2012,CAN,34691876.0,1479801044992.0,30.502,5.12,631.445,21.906,288.828,10.02,1.637,0.561,155.275,-5.147,-13.316,7073.982,245.41,1786.585,61.98,0.575,2.373,11957.354,414.823,10.123,6.283,565.29,612.27,15.676,0.305,11.862,112586.703,2.639,-0.286,-7.251,3580.089,124.2,72787.633,2525.139,20.285,64.65,-1.121,-11.273,994.235,1629.2,56.52,28659.021,-0.507,-7.661,43325.762,1503.052,9.231,25.455,95.07,1.209,6.176,1042.668,10851.531,376.46,30055.105,61.486,26.695,2.579,19.113,1380.705,14068.712,488.07,39799.074,79.715,35.35,-46.98,-8.311,1.36,1.836,247.861,2579.566,89.49,7144.64,14.616,6.346,1.367,17.338,1285.495,164.304,5.7,37054.625,7.513,148.656,61319.188,2127.278,0.931,32.912,34.839,10.05,0.03,6.854,2.235,289.693,0.865,1004.245,1.641,0.005,0.892,17648.801,3905.844,2.853,17.277,1132.844,11489.145,398.58,32654.436,65.099,29.004,54.064,0.838,2.415,25.078,0.87,69.616,0.142,0.062,11.021,2.909,31.015,322.842,11.2,894.024,1.829,0.794
96,Canada,2013,CAN,35063696.0,1514897276928.0,-1.978,-0.433,612.393,21.473,289.188,10.14,1.59,0.537,149.499,-2.475,-6.073,6825.774,239.337,1797.871,63.04,2.16,8.958,12086.044,423.781,9.885,5.985,586.85,637.73,15.947,2.386,93.208,114051.086,2.64,1.834,46.318,3504.194,122.87,73336.75,2571.458,19.267,64.302,6.052,60.172,1054.407,1536.632,53.88,30071.188,1.075,16.151,43326.961,1519.203,8.449,26.366,95.34,3.03,25.12,1067.788,11061.868,387.87,30452.816,60.82,26.701,3.885,46.891,1427.595,14683.563,514.86,40714.336,80.733,35.698,-50.88,-8.67,9.042,20.784,268.645,2782.935,97.58,7661.622,15.301,6.718,-0.605,-7.781,1277.714,169.691,5.95,36439.789,6.832,145.336,64813.875,2272.614,0.933,31.95,35.228,10.15,0.01,1.116,0.389,289.473,0.285,1004.684,1.592,0.002,0.881,18187.756,3999.052,2.742,26.107,1158.95,11900.628,417.28,33052.715,65.432,28.981,70.184,1.67,4.085,42.209,1.48,116.513,0.232,0.102,-1.468,-0.639,30.376,507.077,17.78,866.309,2.788,0.76
97,Canada,2014,CAN,35404616.0,1552197222400.0,3.179,0.683,625.78,22.155,254.487,9.01,1.416,0.553,147.589,-4.904,-11.738,6428.521,227.599,1721.527,60.95,-0.761,-3.224,11878.59,420.557,9.582,5.679,588.76,636.09,15.872,0.217,8.694,113198.414,2.582,1.136,29.213,3467.062,122.75,73455.703,2600.671,19.298,64.891,4.174,44.008,1098.415,1624.929,57.53,31024.635,4.655,70.713,44907.027,1589.916,9.044,27.407,93.88,-2.371,-31.555,1036.234,10695.78,378.68,29268.32,59.532,25.856,-0.693,-20.52,1407.075,14499.239,513.34,39742.711,80.702,35.109,-47.33,-8.039,3.713,8.307,276.951,2858.667,101.21,7822.464,15.911,6.91,-0.239,-3.057,1274.656,120.606,4.27,36002.543,7.352,167.093,68909.281,2439.707,0.671,31.805,31.268,9.03,0.02,-11.24,-3.959,255.052,0.565,883.174,1.42,0.003,0.78,17966.303,4007.746,-1.728,-28.826,1130.124,11640.573,412.13,31920.246,64.791,28.198,41.442,1.658,5.744,59.314,2.1,162.234,0.33,0.143,14.998,4.347,34.723,630.426,22.32,980.739,3.509,0.866
